Production_ID,ProductionStatus,Order_ID,Member_ID,EventTimestamp
2914,Cancelled,15,36,2024-06-13
2915,In Process,61,28,2024-06-13
2916,Complete,210,2,2024-06-13
2917,Cancelled,1081,37,2024-06-13
2918,In Delivery,617,30,2024-06-13
2919,In Process,1022,30,2024-06-13
2920,In Delivery,504,39,2024-06-13
2921,In Delivery,470,16,2024-06-13
2922,Complete,1227,22,2024-06-13
2923,Cancelled,872,33,2024-06-13
2924,In Process,855,31,2024-06-13
2925,Complete,1356,30,2024-06-13
2926,In Process,688,24,2024-06-13
2927,Cancelled,72,9,2024-06-13
2928,Complete,1934,16,2024-06-13
2929,Cancelled,853,23,2024-06-13
2930,In Delivery,1885,7,2024-06-13
2931,In Process,236,8,2024-06-13
2932,Complete,204,2,2024-06-13
2933,In Delivery,531,15,2024-06-13
2934,Cancelled,1298,24,2024-06-13
2935,Cancelled,243,16,2024-06-13
2936,Complete,541,31,2024-06-13
2937,Cancelled,153,19,2024-06-13
2938,Complete,1229,15,2024-06-13
2939,In Delivery,835,33,2024-06-13
2940,Complete,191,26,2024-06-13
2941,Complete,1555,28,2024-06-13
2942,Cancelled,227,5,2024-06-13
2943,Complete,102,23,2024-06-13
2944,Cancelled,1473,7,2024-06-13
2945,Complete,413,20,2024-06-13
2946,Complete,1777,11,2024-06-13
2947,In Delivery,429,40,2024-06-13
2948,In Process,1137,10,2024-06-13
2949,Complete,457,23,2024-06-13
2950,In Delivery,787,40,2024-06-13
2951,Cancelled,596,29,2024-06-13
2952,Complete,1227,26,2024-06-13
2953,Cancelled,1743,24,2024-06-13
2954,Cancelled,672,6,2024-06-13
2955,In Process,838,13,2024-06-13
2956,Complete,116,6,2024-06-13
2957,In Process,833,39,2024-06-13
2958,In Process,848,37,2024-06-13
2959,Cancelled,1791,35,2024-06-13
2960,In Process,1569,32,2024-06-13
2961,Complete,845,15,2024-06-13
2962,In Delivery,1544,27,2024-06-13
2963,Cancelled,835,20,2024-06-13
2964,Cancelled,506,6,2024-06-13
2965,In Process,941,32,2024-06-13
2966,Cancelled,1180,24,2024-06-13
2967,In Process,1713,40,2024-06-13
2968,In Delivery,679,3,2024-06-13
2969,In Process,1712,12,2024-06-13
2970,In Process,742,1,2024-06-13
2971,Cancelled,832,13,2024-06-13
2972,In Delivery,844,2,2024-06-13
2973,In Process,1658,18,2024-06-13
2974,In Delivery,793,21,2024-06-13
2975,Cancelled,1099,18,2024-06-13
2976,Cancelled,104,30,2024-06-13
2977,In Process,366,37,2024-06-13
2978,In Process,27,4,2024-06-13
2979,Complete,1564,3,2024-06-13
2980,In Delivery,1937,7,2024-06-13
2981,Cancelled,47,38,2024-06-13
2982,In Process,1085,31,2024-06-13
2983,In Delivery,662,33,2024-06-13
2984,In Delivery,1529,19,2024-06-13
2985,In Process,1544,15,2024-06-13
2986,Complete,1672,7,2024-06-13
2987,Complete,1228,23,2024-06-13
2988,Cancelled,654,22,2024-06-13
2989,Complete,162,20,2024-06-13
2990,In Delivery,990,39,2024-06-13
2991,Cancelled,536,7,2024-06-13
2992,In Delivery,490,1,2024-06-13
2993,Cancelled,415,6,2024-06-13
2994,Complete,752,18,2024-06-13
2995,In Delivery,1386,35,2024-06-13
2996,Cancelled,1806,38,2024-06-13
2997,Cancelled,131,22,2024-06-13
2998,Complete,812,10,2024-06-13
2999,In Process,220,5,2024-06-13
3000,In Delivery,1416,29,2024-06-13
