CustomerKey,ProductKey,DeliveryKey,OrderDateKey,DeliveryDateKey,OrderID,OrderStatus,OrderDate,CancelledDate,Units,Profit,Version
46,348,46,20241218,20250115,107,Complete,2024-12-18 00:00:00,,1,8.6899999999999995,3873
46,358,46,20241218,20250115,107,Complete,2024-12-18 00:00:00,,9,15.119999999999999,3873
46,393,46,20241218,20250115,107,Complete,2024-12-18 00:00:00,,8,94,3873
46,455,46,20241218,20250115,107,Complete,2024-12-18 00:00:00,,9,135.18000000000001,3873
48,448,47,20241111,20250106,108,Complete,2024-11-11 00:00:00,,6,44.82,3874
36,365,48,20241222,,109,In Delivery,2024-12-22 00:00:00,,7,24.640000000000001,3875
36,377,48,20241222,,109,In Delivery,2024-12-22 00:00:00,,8,97.519999999999996,3875
79,139,49,20231015,20240604,110,Complete,2023-10-15 00:00:00,,1,1.9099999999999999,3876
79,288,49,20231015,20240604,110,Complete,2023-10-15 00:00:00,,1,14.25,3876
17,198,,20241002,,111,In Process,2024-10-02 00:00:00,,7,132.50999999999999,3877
95,43,50,20241218,,112,In Delivery,2024-12-18 00:00:00,,9,51.840000000000003,3878
95,220,50,20241218,,112,In Delivery,2024-12-18 00:00:00,,9,123.39,3878
95,228,50,20241218,,112,In Delivery,2024-12-18 00:00:00,,9,45.719999999999999,3878
95,348,50,20241218,,112,In Delivery,2024-12-18 00:00:00,,3,26.07,3878
95,430,50,20241218,,112,In Delivery,2024-12-18 00:00:00,,8,70.079999999999998,3878
13,226,51,20241221,,113,In Delivery,2024-12-21 00:00:00,,8,68,3879
13,268,51,20241221,,113,In Delivery,2024-12-21 00:00:00,,3,33.810000000000002,3879
13,351,51,20241221,,113,In Delivery,2024-12-21 00:00:00,,5,79.049999999999997,3879
28,171,52,20231020,20231110,114,Complete,2023-10-20 00:00:00,,5,75.950000000000003,3880
28,175,52,20231020,20231110,114,Complete,2023-10-20 00:00:00,,10,17,3880
28,218,52,20231020,20231110,114,Complete,2023-10-20 00:00:00,,2,17.899999999999999,3880
28,270,52,20231020,20231110,114,Complete,2023-10-20 00:00:00,,2,14.84,3880
13,203,53,20241209,,115,In Delivery,2024-12-09 00:00:00,,9,162.09,3881
26,188,54,20230719,20240608,116,Complete,2023-07-19 00:00:00,,7,72.379999999999995,3882
26,218,54,20230719,20240608,116,Complete,2023-07-19 00:00:00,,4,35.799999999999997,3882
26,312,54,20230719,20240608,116,Complete,2023-07-19 00:00:00,,9,101.16,3882
26,484,54,20230719,20240608,116,Complete,2023-07-19 00:00:00,,3,50.969999999999999,3882
72,327,55,20240306,20240713,117,Complete,2024-03-06 00:00:00,,6,110.81999999999999,3883
72,357,55,20240306,20240713,117,Complete,2024-03-06 00:00:00,,9,137.61000000000001,3883
72,479,55,20240306,20240713,117,Complete,2024-03-06 00:00:00,,3,6.1500000000000004,3883
77,14,56,20241109,,118,In Delivery,2024-11-09 00:00:00,,2,26.52,3884
77,22,56,20241109,,118,In Delivery,2024-11-09 00:00:00,,2,17.359999999999999,3884
77,142,56,20241109,,118,In Delivery,2024-11-09 00:00:00,,2,4.8200000000000003,3884
77,288,56,20241109,,118,In Delivery,2024-11-09 00:00:00,,9,128.25,3884
77,360,56,20241109,,118,In Delivery,2024-11-09 00:00:00,,2,19.600000000000001,3884
38,376,57,20241209,,119,In Delivery,2024-12-09 00:00:00,,6,73.5,3885
38,409,57,20241209,,119,In Delivery,2024-12-09 00:00:00,,3,38.009999999999998,3885
97,359,58,20241122,,120,In Delivery,2024-11-22 00:00:00,,2,30.18,3886
97,430,58,20241122,,120,In Delivery,2024-11-22 00:00:00,,3,26.280000000000001,3886
97,444,58,20241122,,120,In Delivery,2024-11-22 00:00:00,,8,100.64,3886
97,463,58,20241122,,120,In Delivery,2024-11-22 00:00:00,,8,151.75999999999999,3886
97,467,58,20241122,,120,In Delivery,2024-11-22 00:00:00,,10,65,3886
84,16,59,20241130,,121,In Delivery,2024-11-30 00:00:00,,1,6.6500000000000004,3887
84,375,59,20241130,,121,In Delivery,2024-11-30 00:00:00,,2,18.899999999999999,3887
84,416,59,20241130,,121,In Delivery,2024-11-30 00:00:00,,5,67.599999999999994,3887
5,110,60,20241223,,122,In Delivery,2024-12-23 00:00:00,,7,90.439999999999998,3888
28,173,61,20241203,,123,In Delivery,2024-12-03 00:00:00,,1,15.08,3889
28,308,61,20241203,,123,In Delivery,2024-12-03 00:00:00,,5,84.950000000000003,3889
28,356,61,20241203,,123,In Delivery,2024-12-03 00:00:00,,6,45.659999999999997,3889
92,434,62,20241216,,124,In Delivery,2024-12-16 00:00:00,,9,35.189999999999998,3890
78,64,63,20241105,,125,In Delivery,2024-11-05 00:00:00,,4,59.560000000000002,3891
78,184,63,20241105,,125,In Delivery,2024-11-05 00:00:00,,9,177.38999999999999,3891
78,225,63,20241105,,125,In Delivery,2024-11-05 00:00:00,,8,139.52000000000001,3891
78,327,63,20241105,,125,In Delivery,2024-11-05 00:00:00,,9,166.22999999999999,3891
100,346,,20241128,,126,In Process,2024-11-28 00:00:00,,5,87.349999999999994,3892
94,10,,20241018,,127,In Process,2024-10-18 00:00:00,,6,25.620000000000001,3893
94,14,,20241018,,127,In Process,2024-10-18 00:00:00,,9,119.34,3893
94,243,,20241018,,127,In Process,2024-10-18 00:00:00,,4,40.719999999999999,3893
85,78,,20230719,,128,Cancelled,2023-07-19 00:00:00,2024-11-27 00:00:00,9,168.03,3894
85,316,,20230719,,128,Cancelled,2023-07-19 00:00:00,2024-11-27 00:00:00,8,134,3894
85,345,,20230719,,128,Cancelled,2023-07-19 00:00:00,2024-11-27 00:00:00,7,117.88,3894
85,450,,20230719,,128,Cancelled,2023-07-19 00:00:00,2024-11-27 00:00:00,9,17.370000000000001,3894
29,36,,20230331,,129,Cancelled,2023-03-31 00:00:00,2023-08-23 00:00:00,7,38.219999999999999,3895
29,128,,20230331,,129,Cancelled,2023-03-31 00:00:00,2023-08-23 00:00:00,6,46.979999999999997,3895
14,130,64,20230607,20231112,130,Complete,2023-06-07 00:00:00,,7,63.700000000000003,3896
14,336,64,20230607,20231112,130,Complete,2023-06-07 00:00:00,,2,15.82,3896
59,198,,20240623,,131,Cancelled,2024-06-23 00:00:00,2024-12-13 00:00:00,2,37.859999999999999,3897
59,271,,20240623,,131,Cancelled,2024-06-23 00:00:00,2024-12-13 00:00:00,3,36.600000000000001,3897
19,192,,20230605,,132,Cancelled,2023-06-05 00:00:00,2023-11-27 00:00:00,10,16.100000000000001,3898
19,416,,20230605,,132,Cancelled,2023-06-05 00:00:00,2023-11-27 00:00:00,1,13.52,3898
19,422,,20230605,,132,Cancelled,2023-06-05 00:00:00,2023-11-27 00:00:00,8,94.959999999999994,3898
19,94,,20230813,,133,Cancelled,2023-08-13 00:00:00,2024-03-22 00:00:00,7,90.299999999999997,3899
39,392,,20241123,,134,In Process,2024-11-23 00:00:00,,5,6.5,3900
39,429,,20241123,,134,In Process,2024-11-23 00:00:00,,4,45.600000000000001,3900
14,94,,20241106,,135,In Process,2024-11-06 00:00:00,,6,77.400000000000006,3901
14,140,,20241106,,135,In Process,2024-11-06 00:00:00,,4,33.560000000000002,3901
14,265,,20241106,,135,In Process,2024-11-06 00:00:00,,5,21.850000000000001,3901
14,324,,20241106,,135,In Process,2024-11-06 00:00:00,,4,46.079999999999998,3901
14,337,,20241106,,135,In Process,2024-11-06 00:00:00,,6,114.36,3901
41,242,65,20241213,,136,In Delivery,2024-12-13 00:00:00,,5,97.099999999999994,3902
41,262,65,20241213,,136,In Delivery,2024-12-13 00:00:00,,10,36.799999999999997,3902
41,390,65,20241213,,136,In Delivery,2024-12-13 00:00:00,,10,185.19999999999999,3902
34,362,66,20240801,20241016,137,Complete,2024-08-01 00:00:00,,8,70.239999999999995,3903
34,450,66,20240801,20241016,137,Complete,2024-08-01 00:00:00,,9,17.370000000000001,3903
87,24,67,20241129,,138,In Delivery,2024-11-29 00:00:00,,6,24.120000000000001,3904
87,122,67,20241129,,138,In Delivery,2024-11-29 00:00:00,,9,162.72,3904
87,284,67,20241129,,138,In Delivery,2024-11-29 00:00:00,,1,14.41,3904
42,36,68,20240424,20240829,139,Complete,2024-04-24 00:00:00,,3,16.379999999999999,3905
42,93,68,20240424,20240829,139,Complete,2024-04-24 00:00:00,,10,81,3905
42,176,68,20240424,20240829,139,Complete,2024-04-24 00:00:00,,1,14.039999999999999,3905
14,69,69,20230708,20231203,140,Complete,2023-07-08 00:00:00,,10,194.09999999999999,3906
14,363,69,20230708,20231203,140,Complete,2023-07-08 00:00:00,,7,45.640000000000001,3906
63,1,,20241108,,141,In Process,2024-11-08 00:00:00,,2,10.84,3907
63,86,,20241108,,141,In Process,2024-11-08 00:00:00,,7,51.939999999999998,3907
63,227,,20241108,,141,In Process,2024-11-08 00:00:00,,8,48,3907
63,369,,20241108,,141,In Process,2024-11-08 00:00:00,,8,41.200000000000003,3907
89,94,70,20241231,,142,In Delivery,2024-12-31 00:00:00,,8,103.2,3908
89,169,70,20241231,,142,In Delivery,2024-12-31 00:00:00,,6,28.859999999999999,3908
89,439,70,20241231,,142,In Delivery,2024-12-31 00:00:00,,2,7.6399999999999997,3908
89,474,70,20241231,,142,In Delivery,2024-12-31 00:00:00,,10,98.799999999999997,3908
62,47,,20241123,,143,In Process,2024-11-23 00:00:00,,8,100.40000000000001,3909
62,413,,20241123,,143,In Process,2024-11-23 00:00:00,,10,181.40000000000001,3909
68,34,71,20230316,20240630,144,Complete,2023-03-16 00:00:00,,7,90.370000000000005,3910
77,103,72,20241230,,145,In Delivery,2024-12-30 00:00:00,,3,22.109999999999999,3911
77,263,72,20241230,,145,In Delivery,2024-12-30 00:00:00,,10,29.5,3911
77,416,72,20241230,,145,In Delivery,2024-12-30 00:00:00,,6,81.120000000000005,3911
77,470,72,20241230,,145,In Delivery,2024-12-30 00:00:00,,3,51.840000000000003,3911
79,32,,20240615,,146,Cancelled,2024-06-15 00:00:00,2024-10-20 00:00:00,6,116.52,3912
79,357,,20240615,,146,Cancelled,2024-06-15 00:00:00,2024-10-20 00:00:00,4,61.159999999999997,3912
79,384,,20240615,,146,Cancelled,2024-06-15 00:00:00,2024-10-20 00:00:00,10,62.5,3912
59,486,73,20241115,,147,In Delivery,2024-11-15 00:00:00,,7,98.980000000000004,3913
60,7,,20230210,,148,Cancelled,2023-02-10 00:00:00,2024-02-01 00:00:00,10,156.09999999999999,3914
60,51,,20230210,,148,Cancelled,2023-02-10 00:00:00,2024-02-01 00:00:00,1,10.609999999999999,3914
60,64,,20230210,,148,Cancelled,2023-02-10 00:00:00,2024-02-01 00:00:00,7,104.23,3914
60,424,,20230210,,148,Cancelled,2023-02-10 00:00:00,2024-02-01 00:00:00,5,37.450000000000003,3914
60,472,,20230210,,148,Cancelled,2023-02-10 00:00:00,2024-02-01 00:00:00,4,68.760000000000005,3914
96,71,,20240306,,149,Cancelled,2024-03-06 00:00:00,2024-03-16 00:00:00,1,1.4199999999999999,3915
96,124,,20240306,,149,Cancelled,2024-03-06 00:00:00,2024-03-16 00:00:00,10,122.7,3915
96,272,,20240306,,149,Cancelled,2024-03-06 00:00:00,2024-03-16 00:00:00,7,59.57,3915
96,286,,20240306,,149,Cancelled,2024-03-06 00:00:00,2024-03-16 00:00:00,3,48.600000000000001,3915
96,426,,20240306,,149,Cancelled,2024-03-06 00:00:00,2024-03-16 00:00:00,4,18.280000000000001,3915
82,258,74,20241126,,150,In Delivery,2024-11-26 00:00:00,,9,143.46000000000001,3916
82,267,74,20241126,,150,In Delivery,2024-11-26 00:00:00,,4,62.68,3916
82,334,74,20241126,,150,In Delivery,2024-11-26 00:00:00,,9,166.77000000000001,3916
81,87,,20241030,,151,In Process,2024-10-30 00:00:00,,7,27.09,3917
81,487,,20241030,,151,In Process,2024-10-30 00:00:00,,8,149.19999999999999,3917
93,180,75,20231118,20240116,152,Complete,2023-11-18 00:00:00,,9,65.969999999999999,3918
93,238,75,20231118,20240116,152,Complete,2023-11-18 00:00:00,,4,42.359999999999999,3918
93,259,75,20231118,20240116,152,Complete,2023-11-18 00:00:00,,10,10.800000000000001,3918
93,287,75,20231118,20240116,152,Complete,2023-11-18 00:00:00,,9,127.17,3918
93,496,75,20231118,20240116,152,Complete,2023-11-18 00:00:00,,1,15.15,3918
74,48,,20241006,,153,In Process,2024-10-06 00:00:00,,4,59.159999999999997,3919
74,245,,20241006,,153,In Process,2024-10-06 00:00:00,,5,11.1,3919
74,326,,20241006,,153,In Process,2024-10-06 00:00:00,,10,23.800000000000001,3919
74,382,,20241006,,153,In Process,2024-10-06 00:00:00,,1,5.8300000000000001,3919
74,420,,20241006,,153,In Process,2024-10-06 00:00:00,,3,35.009999999999998,3919
94,73,76,20241213,,154,In Delivery,2024-12-13 00:00:00,,4,7.4000000000000004,3920
97,337,77,20240131,20240404,155,Complete,2024-01-31 00:00:00,,8,152.47999999999999,3921
79,82,,20241025,,156,In Process,2024-10-25 00:00:00,,2,7.96,3922
79,175,,20241025,,156,In Process,2024-10-25 00:00:00,,1,1.7,3922
79,197,,20241025,,156,In Process,2024-10-25 00:00:00,,9,17.370000000000001,3922
79,247,,20241025,,156,In Process,2024-10-25 00:00:00,,2,37,3922
79,289,,20241025,,156,In Process,2024-10-25 00:00:00,,9,174.06,3922
78,5,,20241031,,157,In Process,2024-10-31 00:00:00,,10,192.59999999999999,3923
78,251,,20241031,,157,In Process,2024-10-31 00:00:00,,7,26.739999999999998,3923
78,473,,20241031,,157,In Process,2024-10-31 00:00:00,,8,93.359999999999999,3923
78,497,,20241031,,157,In Process,2024-10-31 00:00:00,,1,17.510000000000002,3923
37,202,78,20241204,,158,In Delivery,2024-12-04 00:00:00,,9,114.93000000000001,3924
37,284,78,20241204,,158,In Delivery,2024-12-04 00:00:00,,6,86.459999999999994,3924
37,305,78,20241204,,158,In Delivery,2024-12-04 00:00:00,,1,6.71,3924
25,138,79,20241122,,159,In Delivery,2024-11-22 00:00:00,,10,166.30000000000001,3925
51,11,,20241019,,160,In Process,2024-10-19 00:00:00,,9,110.97,3926
51,52,,20241019,,160,In Process,2024-10-19 00:00:00,,2,17.059999999999999,3926
51,212,,20241019,,160,In Process,2024-10-19 00:00:00,,7,86.799999999999997,3926
51,279,,20241019,,160,In Process,2024-10-19 00:00:00,,5,63.5,3926
84,46,80,20240622,20241211,161,Complete,2024-06-22 00:00:00,,9,9.6300000000000008,3927
87,239,81,20241213,,162,In Delivery,2024-12-13 00:00:00,,5,36.899999999999999,3928
87,440,81,20241213,,162,In Delivery,2024-12-13 00:00:00,,8,112.88,3928
74,125,82,20241107,,163,In Delivery,2024-11-07 00:00:00,,7,71.75,3929
74,270,82,20241107,,163,In Delivery,2024-11-07 00:00:00,,5,37.100000000000001,3929
74,296,82,20241107,,163,In Delivery,2024-11-07 00:00:00,,8,145.84,3929
74,334,82,20241107,,163,In Delivery,2024-11-07 00:00:00,,7,129.71000000000001,3929
74,420,82,20241107,,163,In Delivery,2024-11-07 00:00:00,,8,93.359999999999999,3929
41,218,,20241104,,164,In Process,2024-11-04 00:00:00,,8,71.599999999999994,3930
41,373,,20241104,,164,In Process,2024-11-04 00:00:00,,9,143.81999999999999,3930
41,454,,20241104,,164,In Process,2024-11-04 00:00:00,,8,26.079999999999998,3930
71,342,,20230219,,165,Cancelled,2023-02-19 00:00:00,2023-04-30 00:00:00,9,17.82,3931
71,343,,20230219,,165,Cancelled,2023-02-19 00:00:00,2023-04-30 00:00:00,10,181.59999999999999,3931
71,416,,20230219,,165,Cancelled,2023-02-19 00:00:00,2023-04-30 00:00:00,2,27.039999999999999,3931
71,55,83,20240828,20241002,166,Complete,2024-08-28 00:00:00,,2,19.539999999999999,3932
71,220,83,20240828,20241002,166,Complete,2024-08-28 00:00:00,,7,95.969999999999999,3932
76,204,,20230106,,167,Cancelled,2023-01-06 00:00:00,2024-07-26 00:00:00,5,69.75,3933
76,313,,20230106,,167,Cancelled,2023-01-06 00:00:00,2024-07-26 00:00:00,8,57.600000000000001,3933
76,332,,20230106,,167,Cancelled,2023-01-06 00:00:00,2024-07-26 00:00:00,10,13.800000000000001,3933
98,171,84,20230912,20240130,168,Complete,2023-09-12 00:00:00,,1,15.19,3934
98,276,84,20230912,20240130,168,Complete,2023-09-12 00:00:00,,5,35.100000000000001,3934
98,348,84,20230912,20240130,168,Complete,2023-09-12 00:00:00,,7,60.829999999999998,3934
98,448,84,20230912,20240130,168,Complete,2023-09-12 00:00:00,,7,52.289999999999999,3934
77,171,,20241001,,169,In Process,2024-10-01 00:00:00,,3,45.57,3935
77,191,,20241001,,169,In Process,2024-10-01 00:00:00,,9,50.039999999999999,3935
77,192,,20241001,,169,In Process,2024-10-01 00:00:00,,7,11.27,3935
77,472,,20241001,,169,In Process,2024-10-01 00:00:00,,2,34.380000000000003,3935
77,474,,20241001,,169,In Process,2024-10-01 00:00:00,,6,59.280000000000001,3935
1,69,85,20241129,,170,In Delivery,2024-11-29 00:00:00,,6,116.45999999999999,3936
1,106,85,20241129,,170,In Delivery,2024-11-29 00:00:00,,1,4.2300000000000004,3936
1,214,85,20241129,,170,In Delivery,2024-11-29 00:00:00,,8,156.08000000000001,3936
1,356,85,20241129,,170,In Delivery,2024-11-29 00:00:00,,7,53.270000000000003,3936
1,409,85,20241129,,170,In Delivery,2024-11-29 00:00:00,,4,50.68,3936
73,10,86,20240903,20241230,171,Complete,2024-09-03 00:00:00,,4,17.079999999999998,3937
73,78,86,20240903,20241230,171,Complete,2024-09-03 00:00:00,,4,74.680000000000007,3937
73,241,86,20240903,20241230,171,Complete,2024-09-03 00:00:00,,3,19.68,3937
73,335,86,20240903,20241230,171,Complete,2024-09-03 00:00:00,,10,11.699999999999999,3937
73,444,86,20240903,20241230,171,Complete,2024-09-03 00:00:00,,8,100.64,3937
76,355,,20241024,,172,In Process,2024-10-24 00:00:00,,10,12.1,3938
72,307,87,20241130,,173,In Delivery,2024-11-30 00:00:00,,6,45.359999999999999,3939
72,322,87,20241130,,173,In Delivery,2024-11-30 00:00:00,,9,152.63999999999999,3939
53,112,88,20240727,20250115,174,Complete,2024-07-27 00:00:00,,6,97.319999999999993,3940
53,164,88,20240727,20250115,174,Complete,2024-07-27 00:00:00,,6,13.619999999999999,3940
53,322,88,20240727,20250115,174,Complete,2024-07-27 00:00:00,,2,33.920000000000002,3940
1,363,,20241028,,175,In Process,2024-10-28 00:00:00,,8,52.159999999999997,3941
27,93,89,20230127,20231227,176,Complete,2023-01-27 00:00:00,,2,16.199999999999999,3942
27,106,89,20230127,20231227,176,Complete,2023-01-27 00:00:00,,9,38.07,3942
27,312,89,20230127,20231227,176,Complete,2023-01-27 00:00:00,,4,44.960000000000001,3942
27,365,89,20230127,20231227,176,Complete,2023-01-27 00:00:00,,6,21.120000000000001,3942
77,38,,20230125,,177,Cancelled,2023-01-25 00:00:00,2023-05-25 00:00:00,2,35.539999999999999,3943
77,187,,20230125,,177,Cancelled,2023-01-25 00:00:00,2023-05-25 00:00:00,3,47.789999999999999,3943
77,200,,20230125,,177,Cancelled,2023-01-25 00:00:00,2023-05-25 00:00:00,6,91.019999999999996,3943
77,275,,20230125,,177,Cancelled,2023-01-25 00:00:00,2023-05-25 00:00:00,9,164.06999999999999,3943
77,366,,20230125,,177,Cancelled,2023-01-25 00:00:00,2023-05-25 00:00:00,6,85.019999999999996,3943
13,339,90,20230804,20231220,178,Complete,2023-08-04 00:00:00,,2,37.799999999999997,3944
13,362,90,20230804,20231220,178,Complete,2023-08-04 00:00:00,,8,70.239999999999995,3944
61,85,91,20230810,20230825,179,Complete,2023-08-10 00:00:00,,2,38.18,3945
61,249,91,20230810,20230825,179,Complete,2023-08-10 00:00:00,,7,98.489999999999995,3945
61,346,91,20230810,20230825,179,Complete,2023-08-10 00:00:00,,6,104.81999999999999,3945
61,365,91,20230810,20230825,179,Complete,2023-08-10 00:00:00,,4,14.08,3945
61,440,91,20230810,20230825,179,Complete,2023-08-10 00:00:00,,7,98.769999999999996,3945
79,57,,20230817,,180,Cancelled,2023-08-17 00:00:00,2024-01-29 00:00:00,5,5.0999999999999996,3946
79,62,,20230817,,180,Cancelled,2023-08-17 00:00:00,2024-01-29 00:00:00,4,24.199999999999999,3946
50,157,92,20240611,20240712,181,Complete,2024-06-11 00:00:00,,6,51.479999999999997,3947
50,283,92,20240611,20240712,181,Complete,2024-06-11 00:00:00,,4,38.520000000000003,3947
50,299,92,20240611,20240712,181,Complete,2024-06-11 00:00:00,,5,54.649999999999999,3947
50,358,92,20240611,20240712,181,Complete,2024-06-11 00:00:00,,3,5.04,3947
50,388,92,20240611,20240712,181,Complete,2024-06-11 00:00:00,,3,21.75,3947
12,16,,20241122,,182,In Process,2024-11-22 00:00:00,,9,59.850000000000001,3948
12,19,,20241122,,182,In Process,2024-11-22 00:00:00,,4,73.120000000000005,3948
12,61,,20241122,,182,In Process,2024-11-22 00:00:00,,1,15.289999999999999,3948
12,123,,20241122,,182,In Process,2024-11-22 00:00:00,,2,32.119999999999997,3948
12,401,,20241122,,182,In Process,2024-11-22 00:00:00,,10,143.19999999999999,3948
88,339,,20240125,,183,Cancelled,2024-01-25 00:00:00,2024-10-02 00:00:00,7,132.30000000000001,3949
88,475,,20240125,,183,Cancelled,2024-01-25 00:00:00,2024-10-02 00:00:00,2,23.359999999999999,3949
2,126,93,20241114,,184,In Delivery,2024-11-14 00:00:00,,6,13.5,3950
2,262,93,20241114,,184,In Delivery,2024-11-14 00:00:00,,8,29.440000000000001,3950
2,320,93,20241114,,184,In Delivery,2024-11-14 00:00:00,,5,65.25,3950
14,150,94,20241226,,185,In Delivery,2024-12-26 00:00:00,,3,23.100000000000001,3951
14,241,94,20241226,,185,In Delivery,2024-12-26 00:00:00,,6,39.359999999999999,3951
37,53,,20241129,,186,In Process,2024-11-29 00:00:00,,5,73.25,3952
37,81,,20241129,,186,In Process,2024-11-29 00:00:00,,1,10.17,3952
37,357,,20241129,,186,In Process,2024-11-29 00:00:00,,7,107.03,3952
37,420,,20241129,,186,In Process,2024-11-29 00:00:00,,7,81.689999999999998,3952
37,497,,20241129,,186,In Process,2024-11-29 00:00:00,,4,70.040000000000006,3952
41,188,,20241119,,187,In Process,2024-11-19 00:00:00,,4,41.359999999999999,3953
80,49,95,20241215,,188,In Delivery,2024-12-15 00:00:00,,9,136.80000000000001,3954
80,147,95,20241215,,188,In Delivery,2024-12-15 00:00:00,,9,156.24000000000001,3954
80,179,95,20241215,,188,In Delivery,2024-12-15 00:00:00,,7,34.369999999999997,3954
80,436,95,20241215,,188,In Delivery,2024-12-15 00:00:00,,10,13.5,3954
60,416,96,20230104,20230609,189,Complete,2023-01-04 00:00:00,,4,54.079999999999998,3955
6,2,,20241104,,190,In Process,2024-11-04 00:00:00,,6,46.259999999999998,3956
